,Tweet,Label
2,mau se romantis apa  suatu hubung  satu  visi  misi   arti habibie ainun,1
6,ah  jadi ingat film imperfect  habibie ainun dalam film   milik sedikit sama habibi ainun ajar bagaimana   jadi orang indonesia imperfect ajar bagaimana   jadi orang manusia,1
7,udah nonton habibie  ainun ,1
10,poin   tangkap dr film habibie ainun ini  kalau udah jadi ibu moga  bener ngerangkul ayom  jadi teman  baik  anak  ainun  jadi begitu   ibu i dont have to be a super mom just be a good enough mom,1
23,guys hrs nonton habibie ainun bagus lebih cerita  ainun nya  fokus sm juang perempuan  didik keren lah pokok,1
24,habibie ainun kisah ainun maudy ayunda bagaimana remaja  usia punya kisah kasih  cukup unik gelitik  menariksaat  sma ainun kenal  sosok cerdas,1
28,jadi   indah  dramatis   satu frekuensi habibie ainun,1
30,abis nntn habibie ainun plot twist ahmad  eropa  ketemu ilona pictwittercomhqhfeyehi,1
31, nonton habibie  ainun kalo kamu ken punya istri kaya ibu ainun kamu   kaya bj habibie jangan kaya bj nangka,1
33,danur dil keluara cemara habibie  ainun gundala,1
39,kamu  kenang versi instrumental awal film habibie ainun brengsek banget sih dapet banget momen anjing,1
41,jadwal tayang film hari  cepol theater binjai supermall senin desember htm rp standard si manis jembatan ancol habibie  ainun,1
44,yo yoyoyo you all guys should watch habibie ainun and just see how alm pak habibie very mature enough too fit in relationship with just said that he and alm ibu ainun samasama pilih  lupa masa lalu masing  pilih  lanjut hidup,1
49,lihat o habibie  ainun  paham wkwk,1
51,eyang  eyang putri satu frekuensi beda    satu jalan habibie ainun,1
54,btw habibie ainun for me and for reza rahadian gila totalitas banget  bicara  jalan bener persis eyang  makeup artistnya beh sintingg makeupnya keren,1
55,akhir imperfect  habibie ainun lengkap film indonesia  tonton  lebih  juta orang congrats ernestprakasa jokoanwar festivalfilmid hanungbramantyo pictwittercomsifbriqmx,1
56,habibie ainun kisah cinta habibie  ainun  difilmin  kali who tf is ahmad,1
60,baru nonton cuplik   menang bagaimana bila nonton  lengkap  tuntas film layar lebar indonesia habibie ainun md pictures,1
63,om habibie  ainun gaknada rencana promo medan anak medan udah  enggak sabar nih om,1
65,jadwal tayang film hari  cepol theater binjai supermall minggu desember htm rp standard si manis jembatan ancol habibie  ainun,1
66,habibie  ainun tayang hari   cepol theater binjai supermall minggu desember htm rp standard info lebih lanjut kunjung website,1
67,yuhu dah penuh wishlist    film   paling ken  tonton  adlh habibie ainun padahal film  sesuai ekspetasi   mana harap  adlh lihat bnyk mesra reza rahadian  maudy ayunda haha     dapat pictwittercomhzgnbmun,1
69,moots nonton habibie  ainun skuyyyy,1
70,sebab habibie  ainun bukan semua panggung  paksa la  tengok cepat dah la tayang cuma beberapa hari  karya  bagus patut tonton banyak tempat  pelbagai waktu,1
72,habibie  ainun,1
73, film seri habibiainun paling favorit  kesan teueteup  dua rudy habibie,1
76,habibie  ainun  selamat  maudy a jefri n ma reza r  habibie tua cerita yaudahlah ,1
77,chord kunci gitar lagu maudy ayunda kamu  kenang sundtrack film habibie ainun via tribunpadangcom,1
78,gimana cerita awal beli tiket tgl des  jelas tulis film habibie ainun bahkan konfirmasi tiket nya  kirim via email  sms  tera film  trus knp waktu  cek  aplikasi barusan film nya ubah jadi si manis jembatan ancol mohon cerah,1
79,jumanji frozen habibie  ainun,1
81,bookmyshowid  knp gin awal beli  yakin  beli tiket habibie ainun dpt konfirmasi  via sms  email pictwittercomvzqwrptzc,1
82,habibie  ainun nder,1
84, udah liat habibie  ainun bang bangus banget sumpah,1
86,reza rahadian peran  bossman  my stupid boss  habibie  habibie ainun,1
90,dugabir  habibie ainun,1
97,kuntilanak habibie  ainun imperfect,1
101,habibie ainun  imperfect,1
108, beli tiket film habibieainun  putar jam durasi film jaman selesai  film  cerita  kisah eyang ainun waktu muda kisah juang  cinta eyang ainun waktu sma hingga kuliah sabelum akhir sama eyang habibie,1
109,baru nonton habibie  ainun subhannallah kisah cinta  manusia  abadi jadi ajar  hidup pictwittercomoidywxfi,1
110, nonton habibie  ainun  sadar kalau peran karakter ahmad pas  kampus  jagain jodoh orang peran ahmad sangat hubung sekali  hidup   sungguh mulia sekali,1
118,nilai  film habibie  ainun gimana dong rencana mau nonton rame sama temen  jujur yaa ehe infomalang,1
120,mg jailngkung me abang abang foto nichol ngambil hp gue me makasih makasih dalem hati neng banget cakep banget   baik ps  sebenernya banyak  ikut foto gue crop aja lah  xoxoxo btw jefrinichol sukses film habibieampainun nyah pictwittercomjbqswczy,1
131,nonton habibie  ainun dapet banget dong pesan postifnya suka banget sm alur cerita hebat bikin banjir,1
132,selamat  sukses film habibie  ainun jefrinichol,1
133, acara sersan upin  ipin  alih dulu mjd habibie ainun ye  opah  tengok kau,1
135,review film habibie ainun  keluar sila baca  tonton film  kenan,1
136,sore  gue nonton habibie ainun bareng sodara a sm b  tante belum sodara gue beli softlens  lawa   bawa  ruang theater udh  beres nonton,1
137,dear tonton bioskop indonesia kalau mau bahas film  sdg tonton  enggak tunggu  film selesai  sdh  luar teater  sana bukan lu sendiri doang jing utk tonton habibieainun  tadi duduk  samping gue k lo,1
145,gundala  habibie ainun tayang serentak  malaysia mulai hari  jom tonton ramairamai pictwittercommkhjvoroh,1
148, rangka merefresh pikir  riset akhir hari   marathon film  knives out done habibieampainun  imperfect next,1
155,habibie ainun keren  banyak banget adegan  sentuh  meski    terlalu paksa  bagi animasi   alir cerita  pesan moral  banyak banget sangat sentuh jugaa,1
158,  scene ending cakap imajiner  habibie  ainun selamat film habibie ainun sungguh  scene   ending lah  tusuk   hati   nya mah meh,1
164,bener org baik cerdas mau sukses  ketemu  sama org  baik  cerdas    aja jalan habibie ainun bgs banget,1
165,jumanji the next level habibie  ainun eggnoid,1
168,besok ken nonton habibie  ainun  jumat responsi tugas  ngerjain eval musang enggak  temen ,1
174,habibie ainun kalau dibandingin sama habibie ainun  gimana mas,1
181,   klcc  pukul malam kalau cerita habibie  ainun ni,1
192,  seri film habibieainun the fundamental value is peran ibu penting  masa depan anak lakilakinya peran bapak penting  masa depan anak perempuan thats it,1
193,serang  cikupa banten meet and greet cast habibie ainun pictwittercomqanmvvccl,1
196,   kemaren nonton habibie ainun  delta studio jam  duduk  baris j  mas  pake topi coklat muda  kemarin  nonton habibie ainun sama ayahadenya  duduk  j belah pesan mas ganteng  suka  kenal cak,1
198,seru nobar  meet greet  cgv hartono mall yogyakarta terima kasih  antusias warga yogyakarta jangan lupa ajak temanteman kamu   buat nonton habibie ainun  cgv sekarang pictwittercomwsemiijs,1
199,serang  cikupa banten meet and greet cast habibie ainun pictwittercomgrvfdidlmo,1
204,sayang mandi gih  udah beli tiket habibie  ainun  jemput  iya dong pacar masa sendiri pergi wkwkwk andai kisah cinta  indah halu ,1
208,mau review sedikit aja karna enggak ahli  film gue abis nonton habibieainun  imperfect dua bagus kalo habibieainun entah  kaya   kurang gue ngerasa  sedikit boring  nonton beda sama imperfect panjang nonton nang dapet ketawa ,0
209,habibie ainun directed by hanung bramantyo starring by maudy ayunda jefri nichol reza rahadian cerita  ainun remaja  kenal cerdas  sangat baik hati  sedang tempuh didik  jadi dokter  ui  segala juang   hadap pictwittercomhgprmqw,1
210,kecewa betul habibie  ainun takde kat melaka,1
211,  habis nonton habibie ainun mimpi ketemu  jefrinichol gua  peluk dong biasa sih cuma mimpi  sapa doang terus kapan dong  ketemu langsung,1
212, indah  romantis    satu frekuensi bj habibie from habibie ainun,1
213,selamat buat jt tonton  hari  semua  cast  kru habibieainun film emang keren banget hari pertama  nonton trs nonton  dong  hari dua hehe buat film  sangat inspirasi bangsa indonesia sekali  congrast jefrinichol pictwittercommbcocmens,1
215,abis nonton habibieainun  mata keringetan sejak scene pertama but so in love with all the casts film bagus especially for jefrinichol   bikin  jatuh cinta sama ahmad wkwkwk,1
218,tadi nonton habibie ainun terus jadi mikir andai waktu   enggak pacar andai waktu   enggak bucin gila andai waktu   enggak galau pas udah deket sbm andai h  sbm  enggak ajak maen sama mantan sampe malem  andai nya  milih fk    nyantol,1
220,maaf    awal tengok kanankiri heran lihat kalian nang  akhir kalian  heran lihat  sengguk habibie ainun makasih to cgvcinemasusa traveloka ur promo make us happy pictwittercomgqzwhinf,1
227,baper  sedih haru banget nonton film pasang sejati  habibie  ainun film  nyangkut  hati pictwittercomvjibkszyx,1
231,jadi  nonton imperfect  habibieainun,1
234, nonton habibie ainun  jadi pilek apa karna  film musim hujan mulu yak jadi  bersin  jadi pilek baru tau  gitu,1
235,ken nonton film habibie  ainun ada aja nonton,1
239,tadi nonton habibie ainun  sempet nemuin beberapa   bener bener nampar apa  kamu cari  cita  impi mu    harga  jadi kaya  sederhana  bukti  diri sendiri mungkin alas   salah satu antara,1
244,soners yuk ikut  kali   dapetin tiket gratis nonton film habibie ainun siapa nih pasang  inspirasi kamu   wasms   mention yaah,1
247,gila woi  nonton habibie ainun sen tiket jam nontonnya jam pas dah  studio baru tau dong  theater visit  mall    jadwal   nonton jam set tadi sad parah asli gajadi ketemu bebep jepri nikol pictwittercomkfknmff,1
250,habibie  ainun nonton setujuuuu dehhh huhuhu sad jumanji enggak kalah seru  wkwkkk,1
254,habibie  ainun imperfect jumanji doraemon the movie,1
259,kelar nyelesaiin satu novel  impi trs keinget habibie ainun oke   tentu mimpi punya pustaka juta buku sendiri  dateng  konser oppa  cuma sekali,1
260,kamu  kenang cipt melly goeslow  kebaperan liat habibie ainun pictwittercompeknceffz,1
264,nonton film habibie ainun liat betapa ambisnya ibu ainun muda  liat  hasil dr ambisnya ibu ainun jangan matiin semangat orang deh,1
265,habibie  ainun  bagus banget sih bikin haru bagi akhir,1
275,btw udah  nonton habibie ainun ikut review singkat  telat versi jefri nichol body goals banget yak bgst lu jep jefrinichol,1
281,lagu kamu  kenang maudy ayunda  habibie ainun  kurang greget banding lagu  filmfilm belum cinta sejati bcl  cari cinta sejati cakra khan sama hal  into the unknown frozen  kurang nempel  telinga banding let it go,1
286, selang minggu  habibie ainun  imperfect,1
290,filem the cave  ainun habibie  tayang oada sember ni anyone jom tengok please,1
291,mau punya cowok kayak ahmad gentle banget  tau  laku wanita  gimana terus enggak salah   meranin jefrinichol  bayang sampe sekarang  mau banget kalo   ngajakin nonton habibie ainun  mayan liat ahmad ganteng hft,1
292,habibie  ainun pictwittercomewgelylxit,1
294,film habibie ainun  lebih cerita juang cita cita ibu ainun cocok inspirasi  kaum wanita  film  pesan ayahanda ibu ainun   tetap jaga  rawat     hati  fikiran biar terus positif,1
296,scene akhir  pak habibie  ibu ainun tahan tahan jangan nang tahaan   tahaaaaann detik detik detik ambyar bodo  nang ajah deh orang belah  pede ajah nang,1
299,thats life keep moving on  kalimat  jd  utama film  kisah cinta bapak alm habibie  ibu alm ainun kemas  manis sangat enak nikmat kisah  awal hingga akhir sangat sentuh bagaimana   romantisme satu dgn nasionalisme pictwittercommskszqf,1
300,jefri nichol  ahmad  habibie ainun   gue kata  tweet review gue storyline ahmad inienarik  bawa apik  jefri flukuatif emosi  pace tetap jaga pictwittercomlipnlfenl,1
302,sukses banget film habibie ainun buat gue nang biasa gue enggak pernah nang enggak karuan  bioskop epik banget akting maudyayunda  jefrinichol keren banget sih sumpah mampu buat jiwa santuy  menang rating buat film ,1
306,video deret fakta tampil reza rahadian  film habibie  ainun kok  mirip ,1
309,emang film habibie  ainun tu keren bgtttt,1
314,body shaming  how it affected the person  film imperfect jujur  jarang blg romcom indo baguss  biasa romcom indo suka  cheesy  alay nya even  habibie ainun  bagi  super garing  enggak banget   imperfect sebaguss   bener,0
319,raya  nonton  film indonesia  angkat kisah  perempuan tangguh imperfect  habibie ainun   tulis sedikit  perempuan tangguh  betul  ibu  sini,1
323,gatau   keinget quote  habibie ainun   indah  dramatis   satu frekuensi udah  aja lebih maaf kamu renungin aja,1
324,lalu gue hangout sama bunda  nonton habibie ainun dananjirlah  awal aja gue udah nang padahal baru opening tiap liat maudy ayunda sbg sosok bu ainun tuh rasa mellow aja gitu emang   baper  sih,1
327, nonton habibie ainun  ajar    semua perempuan  milik cerdas entah  bidang apa  sesuai  minat  bakat  kalian milik perempuan   visioner be an independent girls jangan ekang pikir kalian,1
328,pas nonton habibie  ainun asa mau jawab ahmad jefrinichol pas manggil ainun,1
329,dapet surprise  masuk ig story habibie ainun dong woi wkwkwkwk pictwittercomikdkfzsas,1
331,film habibie  ainun gambar pribadi sosok ibu ainun  sangat  luar biasa  film   meyajikan juang hidup ibu ainun  gapai cita tak lupa   kisah cinta eyang putri ainun  temu  eyang habibie,1
336,gue baru kelar nonton habibie  ainun dong anjir emang keren  hik,1
338,bahkan   indah  dramatis   satu frekuensi habibie  ainun,1
340,  imperpect  j habibie ainun  bukan reza  reza bukan,1
344,deret film  segera tayang  bulan desember   jadi aktivitas kamu  isi waktu libur ikut film   tayang  bulan desember antara habibie ainun janin dignitate  the courier pictwittercomlkextkoxb,1
346, nonton habibie  ainun sih  imperfect patut coba kaya rollercoaster emosi  buat,1
350,wardrobe  kena main habibie ainun mungkin mostly koleksi uniqlo kali yaa warna warna pastel model simple  elegant,1
351,guru  baik  guru  banyak ajar  murid ainunhabibie  ainun habibie  cerita juang almpak habibie  kuliah  jerman  kisah cinta  illona film,1
352,jadwal tayang film hari  cepol theater binjai supermall minggu desember htm rp standard habibie  ainun,1
355, film habibie  ainun  ajar  ui pernah mirip sama uin samasama kurang kursi,1
356,buat  mo ketemu tgl  tian mo makan  sama nonton film habibie  ainun,1
357,habis nonton habibie ainun gangerti  bagus banget asa jadi cucu eyang diceritain  eyang putri standing ovation buat hanungbramantyo  udah jadiin kisah eyang jd film  maudyayunda jefrinichol officialpilarez  akting totalitas  keren banget,1
361,nonton habibie  ainun dada rasa nyesek pas ending rate,1
362, sih mas  bikin habibie  ainun    satu udah cukup kena,1
363, film habibie ainun   ambil satu kalimat  ahmad  benar persis    pikir pergi  luar negeri  tinggal  sana   lelah hadap orang indonesia  watak nya sulit  ubah,1
375,film habibie ainun kali  sangatt inspirasi  sy  bnyk orang lain dluar sana proud u bang jefrinichol pictwittercomaqbpjgdig,1
377,hari  seruu yaa wahai tassaaa  nichol angga kiki becca kevin reza jennifer maudy  bapa sutradara habibie ainun pictwittercomweceoqtbas,1
382,hari  abis nonton film habibieainun  diri bareng kelas gila cuy keren banget film nyaa  gabisa napas ih gegara nang  akhir lihat jefrinichol   abang buat ambyar rating buat film habibieampainun pictwittercomxpynpkny,1
383, imperfect  habibie ainun tayang  waktu  sama gue bingung mo nntn  mana wkwk mana reza semua  main kenya gue  nntn semua sih fix,1
394,abis liat film habibie ainun  akhir   bukti apa kata jefrinichol,1
395,listnya rembulan tenggelam  wajah habibie  ainun   cerita  hari  huhuuu,1
396,  selalu ikut habibie ainun     jadi akhir cukup getar jiwa raga hati    jadi saksi dr cinta sejati   keabadianterima kasih eyang habibie eyang putri ainun atas semua cerita sangat inspirasi habibieainunmd pictwittercomxdqiyhw,1
404,kalau pingin banyak humor   insecure  imperfect kalau pingin tau cerita juang bu ainun jadi dokter wanita  anggap minoritas waktu dulu  habibie ainun,1
405,gantung butuh kamu nder kalau kamu butuh  motivasi ajar  suka  sosok ainun  habibie ainun aja kalau kamu butuh  masalah insecure  muak sama sosial kerja kena body shaming  imperfect aja,1
409,hello malaysia habibie  ainun masuk malaysia  tak hm hm,1
411,  indah  dramatis   se frekuensi habibie ainun,1
425,film habibie ainun lebih  sekadar film motivasi  inspirasi layak jadi salah satu film baik  tahun,1
428,hbis nonton maraton   trus ngelanjut liat habibie ainun bioskop wah feelnya dpt banget jdi ngerasa ken punya pasang  satu frekuensi bkn orang  sempurna   terima apa ada  hidup bahagia tua sama skor pictwittercomnbbwuvqa,1
431,pas nonton habibie ainun  tuh bener panjang film  cuma mikir hebat banget bu ainun ken banget jd hebat bu ainun gimana cara jadi wanita hebat kyk bu ainun  makin percaya kalo balik lelaki hebat  wanita hebat  balik,1
432,kmrn nnton habibie ainun puas bgttt puas liat reza  imut banget sm makeup pas muda  amazed banget sm makeup pas tua  enggak kalah klepek liat jefri aaaaaaa udah lama enggak liat diaaa ganteng tu loo enggak kalah sm auranyaa happyyy,1
433,habis nonton habibie ainun  ceritain masa lalu bu ainun  udah nonton rudy habibie jadi mikir hebat banget sanggup cinta indonesia begitu,1
443,habis nonton habibie ainun bener doa sama allah moga jodoh    satu frekuensisatu visi  tulus sampe akhir hayat kayak alm pak habibie almh bu ainun aamiin,1
448,lama lebih  tahun dua hidup sama dgn penuh cinta  bahagia tak heran kisah cinta dua  abadi  buah film judul habibie  ainun  tayang habibieainun pictwittercomupjzodkz,1
449,yak hasil nang parah garagara film habibie  ainun,1
451,keren  film habibie ainun pas keluar bioskop tuh rasa neng banget terus ngerasa yah ko cuma sebentar ayodong mau  lebih panjang lagienggak siasia beli tiketdan poko nonton habibie ainun  lebih  satu kali congratsss jefrinichol keren sangat bang,1
456,  jodoh  orang  punya visi  tuju hidup  sama habibie ainun bagus banget oy baper akutu,1
457,tak perlu orang  sempurna cukup temu orang  selalu buat  bahagia  buat hidup  lebih  siapa habibie ainun,1
462,banyaj banget ajar   ambil dr film habibie ainun  film  buktiin kalo true love ituu benerann  woyy baru mulai aja gue udah nangiss,1
465, siapa nak tengok wayang tak ipman  habibie ainun,1
468,hamba pen nonton imperfect  habibie ainun,1
470,banyak ajar  perempuan  mulai  bahas sosial media rencan tahun depan politik kampus bahan mental illnes sampe star syndrome  tutup  habibie ainun  bikin ambyarrrrrr rezaaaaa keren sekali pukau sama makeup artis pictwittercomiarhklviwy,1
473,ajak nonton habibie ainun walahdalah saia  pernah nonton habibie ainun  wey,1
481,otak   bank banget nonton habibie ainun pas  ilham habibie malah pikir bank muamalat  mina padi,1
482,jefri nichol  cast habibie ainun ajak kalian nonton bareng  jogja pictwittercomtxnlbyou,1
483,   selalu   selalu dukung ingin apa   kanu sampai pada juang ainun mula  sember  pawagam pilih jangan lupa tonton trailer habibie ainun pictwittercomdofyimtou,1
486,jadwal tayang film hari   cepol theater binjai supermall jumat desember htm rp standard habibie  ainun imperfect,1
487,habibie  ainun tayang hari   cepol theater binjai supermall jumat desember htm rp standard info lebih lanjut kunjung website,1
490,hayuu tonton habibie  ainun  bioskop sayang  tanggal desember pictwittercomgdadgcdgz,1
494,habibie ainun inspirasi  masa muda almarhumah hasri ainun besar habibie  kenang bj habibie atas bahan jiwa,1
497, biasa abis nonton film tuh  makan sama film  skrg  makan filn habibie ainun karna  skrg ken kaya ibu ainun huaaaa  tbtb ken ikut pmr  gegara  adegan tolong pertama tadi yihaa,1
501,tadi nontom habibieainun gua apit sama orang pacar dongdi samping kanan serasa dunia milik dua ngobrol sama ketawa muludi samping kiri mbak sama mas nya mesra nikmat filmdan gua mewek sendiri nonton nya gakuat liat akhir  ahmad ainun,1
511,beda beda  apa apa  penting jalan habibie  ainun lovely pan pan,1
512, nonton habibie ainun   baca buku  drgiapratamamd perikardia jadi makin respect sama dokter  resiko  mulia profesi dokter  mana kadang tuntut  lawan takdir respect buat  dokter  dunia khusus indonesia,1
513,fiersabesari mas  habis nonton habibie ainun nyata  nama besar  belakang ibu ainun  mas fiersa  ibu ainun   hubung keluarga    penasaran,1
514,   indah  manis   satu frekuensi habibie ainun,1
516, nonton habibie ainun asa jd campur aduk rasa kangen orang tua ingat dulu cita jd dokter caintiknya maudy ayundadan lain muncul the best ni film,1
519,habibie ainun bagusssss tp enggak se wow  cuma reza rahardian keren banget banget sih   liat film jadi tambah sadar  goblok,1
528,maudy ayunda percaya peran sosok ainun habibie  film habibie ainun  sebut rupa jadi beban  tantang sendiri  maudy pictwittercommdufxryt,1
529,tau enggak sih gue kemaren pan nonton habibie ainun  bioskop  iklan tokopedia mulu mau enggak mau gue tonton  gue kaget si maknae rambut gondrong situ  waktu gue liat iklan bni  tv nampilin rizky febrian kok mirip si maknae onoh ngakak woy enggak ngerti ,1
534,habibie  ainun,1
535,habibie  ainun,1
538,selasa film habibie  ainun  keluar  bioskop central city setiabudi  transmart majapahit semarang,1
544,kejut imperfect  habibie  ainun raih juta tonton film nkcthi ribu,1
548,gokilll makasih to ernestprakasas imperfect  hanungbramantyos habibie ainun selamat semua kerja film indonesia,1
549,mending habibie  ainun,1
554,habibieainun makin yakin   tepat suatu frekuensi jadi kunci indah suatu irama  tepat frekuensi  cari coba  usaha bukan  tunggu  pangku tangan,1
559,saran nonton habibie  ainun gebetan imperfect pacar nkcthi family si mansi jembatan ancol setan mantan   punya aja klo enggak punya  nomor    gandeng tangan ehe,1
568,gue  nyesel sih  enggak nonton  baru rilis  bareng sama habibie ainun jadi gue  pilih dulu mana  kira gue tonton duluan   dua bagus  enggak nyesel sedikit  luangin waktu   nonton film ,1
572,   suka imperfect  habibie ainun  jawab,0
579,merinding speechless  kata selebriti publik figur  nonton habibie ainun lalu bagaimana turut sedang tayang  bioskop follow ig habibieainunmovie  mdpicturesofficial  updatenya pictwittercomjmqqwpljq,1
581,film habibie ainun  bagus  orang  bicara  lebih suka film belum film habibie ainun   terlalu lama  klimaks kurang,0
582, nonton habibie ainun movie  mau nonton  nikmat promo buy get  semua lokasi cinpolis khusus tanggal januari laku  beli  loket bioskop from cepol,1
583, skrg  penasaran sm film imperfect habibie ainun   banget nonton tp mager rame banget coy tp ken gimana dah ah ribet kemaren pala  pening  bbrp  baru  keluar liat ramai bener pening  ampe keringet dingin,1
587,akhir tahun awal tahun  film lokal  bagus  sedang kejar beri pesan   tonton tiga nya  habibie ainun imperfect  nkcthi,1
594,berturutturut tonton habibie ainun lalu nkcthi  bawa pulang  lelah  wah marcella zalianty asyik  akting kok   lupa,1
603,k  hari kamis gileee kayak bakal nyalip habibie ainun sih  kayak udah nembus m  hari  nya  sih  m prediksi finish nya bakal lebih  m yap nyalip dgb  punya mungkin besar jadi film laris nya ernest makin,1
604,cinpolis  nonton habibie ainun movie  mau nonton  nikmat promo buy get  semua lokasi cinpolis khusus tanggal januari laku  beli  loket bioskop pictwittercomqazghbztrx,1
605,mau nonton imperfect habibie ainun sama nkcthi tp  bojonegoro sll full   sll gadapet ada cm  malem doang,1
606,banyak cerita skrang niyang  tengah tunggu nak tngok  habibie  ainun sebbnya maudy berlkon dngn jefri  first dah tengok and dah faham jalan cerita  cuma   ni memang close up hidup ainun,1
608,i think the best movie in joker kim ji young born parasite doctor sleep perempuan tanah jahanam frozen jumanjithe next level maleficentmistress imperfect habibie  ainun spidermanfar from home,1
615,segitu dulu  film habibie  ainun sengaja enggak dijelasin semua  enggak mau kasih spoiler hahaha  masuk  film ikut   mau lewat dulu nih,1
617,film habibie  ainun  kisah  habibie  ainun   muda bagaimana  nal   jadi suami  istri penahilang,1
618,   aneska  beatum fm radio film pertama   bahas  film romantis habibie  ainun  bintang si jenius maudy ayunda  ainun  si tampanbangetzz reza rahadian tentu  habibie,1
620,omongomong malam  gueaneska mau bahas  film  sekarang  kacau dibicarain banyak orang  kalau bukan habibie ainun  imperfect  kali  gue enggak sendiri malam  gue tani sama mbak sera penahilang,1
621,bahkan  lihat indah  dramatis   satu frekuensi habibie ainun,1
625,untung mas crush  ngalah  mau nonton jumanji  ken habibie  ainun jadi  ngikut  hwhw btw gpp nder habibie  ainun  bagus   enggak ngikutin banget  awal kok,1
630,bang jefrinichol gara abis nonton habibie  ainun gue kobam ahmad,1
632,padahal film imperfect habibie ainun  si manis capai  seperti enggak terlalu susah  optimis  gratis  enggak bayar,1
636, tv  tayang titanic  bioskop habibie  ainun  hp the negotiation,1
637,suatu  indah  dramatic   jadi satu frequency eyang habibie habibie ainun,1
638,habis nonton habibie ainun makin ngrasa ambisi besar aiesec indonesia  relate banget  indonesia is a home  aiesec  ajar  ajar  indonesia  cinta jadi indonesia negara  hebat lewat pemuda skrg enggak rasa  dah jadi alumni,1
640, jefrinichol nya  sukses habibie ainun  moga  makin sukses  banyak karya  aamiin eh tunggu tp  tengah  siapa pictwittercomhybmyqskur,1
641,lama nonton habibie ainun lihat ainun capai citacitanya jadi dokter selalu bikin mau nang  bikin dada sakit  awal  akhir  sadar  tau mungkin gaakan punya sempat  sama  ainun punya sempat  cerdas  jadi dokter,1
649,tutup  film  sangat inspirasi  habibie  ainun,1
660,nonton habibie ainun bareng mertua  adek ipar tadi malem  bahas  wah jaman dulu mahasiswi udah  pake liptint,1
668,the shawshank redemption habibie  ainun rocky all tenggelam kapal van der wijck,1
669,jadi   indah  dramatis   satu frekuensi habibie ainun,1
674,download film habibie  ainun bluray gratis pictwittercomeilexpjs,1
678, hari  habibie ainun hasil kumpul m cuma nambah k hari imperfect  laju  oleh m   ngumpulin k hari tinggal k   taking over posisi dgb  resmi jadi film indonesia laris no tahun congrats,1
687,habibie  ainun pertama kali bareng doi,1
691,pokok semua lagu day  galau  the heirs sama habibie  ainun dua  enggak,1
692,masuk alfamart tiba tiba denger soundtrack film habibie  ainun ketika ambyar hati ,1
693,bkn tmn si tp murid main habibie  ainun utk  cewe klo  cowo main sinetron jgn panggil gue pak haji pernag main  cinta suci ,1
695, wiro sableng  habibie ainun kali  aghniny haque main film horor  kkn  desa tari,1
701,bukan lebay  td sampe nang pas tau pak habibie tinggal sampe tidur  bawa mimpi ketemu beliau moga bahagia  temu  cinta sejati nya beliau bu ainun alfatihah,1
704,kata tante   abis nonton habibie ainun muka jefri nichol  maudy ayunda terlalu kini kurang baheula  latar film jadul nichol terlalu ganteng ceunah,0
707,ken nonton habibie  ainun   enggak mau terus  spoiler film kurang bagus,0
715,dulu kan jarang nonton film indo  bioskop gitu jadi sekali nonton emang film bagus kyk tenggelam kapal van der wijckhabibie ainun  film box office  era lah yaskrg sejak film keluarga cemara jadi suka film  dunia film wkwk aneh emang ego,1
717,kisah soal ainun muda enggak kalah menganggumkan sm habibie alur mundur x  buat   bingung sm thn  unsur sejarah tiap film biopik   suka hrusnya sih habibie muda ksh  aktor  laen ajaagak maksa n aneh sih   reza d buat muda gitu,0
719,habibie  ainun nonton setujuuuu dehhh huhuhu sad jumanji enggak kalah seru  wkwkkk,1
720,habibie ainun nyata enggak seru  kentang,0
721,imperfect alur nya sdh tebak enggak seru  sih tim habibie  ainun,1
726,lihat  baca cerita alm pak habibie dgn bu ainun  biasa aja lihat klip bliau dgn xanana  nang sendiri rest in power pak,0
729,film apa   kamu tonton berulangulang udah enggak suka nonton film non b aja sama film maksud mah hmm   lebih  kali film habibie  ainun edisi  tonton kali kalo enggak salah,1
732,kemaren sore nonton habibie ainun aktor main nya  rada kaku,0
735,nonton film habibie ainun durasi cepett kurang lama seluruh cukup bagus film,0
746,nyesel udah nontn  habibie ainun karna alur asa maju mundur jadi bikin bingung,0
747,review  film  gue tonton lebih suka film imperfect kalau habibie ainun  cinta aja,0
749,alam  nonton habibie ainun ngebosenin cerita cuman aktor aja ganteng,0
752,asli enggak bagus film habibie ainun,0
755,mau review ni sist  semua aktor  main aktor ainun  sesuai ekpektasi habibie ainun,0
759, gue liat film habibie ainun lebih cerita hidup orang ,0
761,lama nunggu point point nya terlamu drama film ni habibie ainun,0
764,baru sempet review habibie ainun lebay banget film,0
765,aktor  main  film habibie ainun kurang jiwa peran,0
